=========== Grouping Data =============
---- Parameters: 
epsilon = 10.0
delta   = 3.5
m       = 3
---- Groups: 
"Group {170,184,15,171,143} on [95.97,102.32]"
"Group {129,170,184,15,143} on [98.55,107.90]"
"Group {129,170,184,15,171} on [102.51,127.51]"
"Group {23,187,127,135,276} on [122.61,146.60]"
"Group {251,141,6,273,143} on [125.41,135.95]"
"Group {36,44,185,299} on [0.00,3.91]"
"Group {188,256,269,296} on [0.00,3.51]"
"Group {164,205,139,232} on [19.07,26.03]"
"Group {77,98,151,281} on [0.00,4.35]"
"Group {238,257,259,272} on [0.00,19.03]"
"Group {268,4,294,36} on [34.12,40.16]"
"Group {93,105,214,253} on [0.00,5.29]"
"Group {186,203,223,234} on [0.00,8.45]"
"Group {181,142,154,206} on [1.09,12.41]"
"Group {96,166,170,184} on [0.00,7.48]"
"Group {20,96,170,184} on [0.00,8.46]"
"Group {15,170,184,178} on [0.50,13.20]"
"Group {15,170,184,286} on [15.61,27.50]"
"Group {155,168,270,285} on [0.00,15.44]"
"Group {108,6,155,270} on [1.35,15.65]"
"Group {160,116,212,201} on [6.29,17.87]"
"Group {192,77,98,151} on [25.77,35.22]"
"Group {80,145,68,244} on [5.12,9.30]"
"Group {55,89,245,271} on [6.38,18.47]"
"Group {180,211,213,293} on [0.00,22.40]"
"Group {80,145,51,99} on [30.72,39.97]"
"Group {138,131,100,209} on [4.33,8.65]"
"Group {131,2,61,191} on [26.57,33.59]"
"Group {64,137,246,248} on [22.31,33.22]"
"Group {73,84,110,300} on [0.00,4.29]"
"Group {50,56,153,172} on [0.00,9.57]"
"Group {281,67,87,295} on [5.39,13.75]"
"Group {193,218,261,278} on [0.00,5.58]"
"Group {101,50,153,172} on [6.86,17.87]"
"Group {281,67,161,262} on [18.73,24.52]"
"Group {16,88,62,177} on [3.56,16.48]"
"Group {62,194,290,102} on [20.28,25.04]"
"Group {62,102,198,20} on [45.36,50.04]"
"Group {43,83,85,95} on [28.88,38.29]"
"Group {159,243,282,287} on [0.00,3.65]"
"Group {123,132,282,287} on [0.00,5.70]"
"Group {121,76,282,287} on [4.73,11.98]"
"Group {76,159,243,222} on [9.99,13.52]"
"Group {71,141,236,241} on [3.39,15.32]"
"Group {159,243,222,71} on [11.92,20.25]"
"Group {159,222,71,81} on [14.56,21.56]"
"Group {71,159,222,81} on [22.02,26.77]"
"Group {30,86,123,132} on [0.00,11.67]"
"Group {121,282,287,252} on [35.24,45.86]"
"Group {33,157,203,234} on [0.00,15.08]"
"Group {119,122,189,264} on [0.00,20.77]"
"Group {34,218,261,278} on [3.16,29.78]"
"Group {101,161,262,192} on [53.51,57.16]"
"Group {34,281,67,126} on [37.44,47.64]"
"Group {34,281,67,212} on [37.99,47.95]"
"Group {153,188,29,296} on [42.51,51.61]"
"Group {218,261,278,172} on [13.51,74.08]"
"Group {11,64,137,237} on [46.20,60.15]"
"Group {3,22,213,293} on [0.00,70.21]"
"Group {44,213,55,224} on [41.81,84.90]"
"Group {241,49,136,146} on [12.94,27.67]"
"Group {71,132,252,222} on [47.92,53.03]"
"Group {264,157,203,234} on [14.87,41.90]"
"Group {49,136,146,223} on [50.73,56.60]"
"Group {72,284,185,299} on [28.99,90.92]"
"Group {59,221,280,151} on [35.29,43.50]"
"Group {4,294,36,37} on [43.65,59.16]"
"Group {46,240,271,268} on [48.30,63.59]"
"Group {54,120,175,277} on [0.00,4.22]"
"Group {42,54,120,175} on [0.00,4.90]"
"Group {19,2,61,191} on [36.18,43.12]"
"Group {115,63,43,83} on [76.91,88.92]"
"Group {284,185,299,224} on [94.83,110.32]"
"Group {55,284,185,299} on [103.92,115.33]"
"Group {224,163,186,55} on [125.41,129.08]"
"Group {39,54,120,175} on [0.00,13.98]"
"Group {39,120,143,251} on [10.03,29.59]"
"Group {143,251,100,209} on [16.06,30.72]"
"Group {202,210,275,279} on [0.00,11.27]"
"Group {53,40,75,279} on [10.86,28.97]"
"Group {38,142,206,129} on [14.19,24.83]"
"Group {38,129,181,154} on [15.17,29.91]"
"Group {94,173,158,91} on [7.94,23.16]"
"Group {6,155,270,196} on [4.06,24.87]"
"Group {173,196,168,285} on [31.34,39.36]"
"Group {27,273,183,266} on [18.88,28.41]"
"Group {183,147,28,233} on [50.97,58.09]"
"Group {147,28,233,27} on [57.92,61.74]"
"Group {140,58,165,229} on [19.97,34.53]"
"Group {140,128,250,25} on [30.28,35.33]"
"Group {140,128,25,148} on [36.72,44.29]"
"Group {117,58,165,229} on [44.28,59.49]"
"Group {58,165,229,140} on [61.45,68.81]"
"Group {247,219,149,298} on [22.27,27.59]"
"Group {142,206,174,260} on [25.15,29.62]"
"Group {133,225,147,233} on [88.20,97.57]"
"Group {38,181,154,208} on [21.43,31.21]"
"Group {144,114,162,158} on [21.12,33.08]"
"Group {114,162,158,130} on [29.58,42.25]"
"Group {247,219,149,298} on [33.47,41.91]"
"Group {247,149,298,9} on [33.48,45.06]"
"Group {6,155,270,91} on [19.37,33.65]"
"Group {13,94,174,260} on [27.18,37.14]"
"Group {13,94,142,206} on [36.67,42.17]"
"Group {13,94,142,206} on [43.84,49.79]"
"Group {154,6,155,270} on [31.25,48.54]"
"Group {154,155,270,181} on [47.49,53.82]"
"Group {114,162,158,217} on [60.23,69.24]"
"Group {38,174,260,79} on [50.07,54.74]"
"Group {96,38,174,260} on [55.03,65.26]"
"Group {215,20,166,292} on [56.20,60.50]"
"Group {166,292,177,286} on [73.79,77.92]"
"Group {1,144,168,285} on [42.20,52.72]"
"Group {168,285,130,176} on [53.62,62.51]"
"Group {194,290,144,70} on [57.12,72.65]"
"Group {181,270,142,206} on [58.15,63.65]"
"Group {219,225,147,233} on [106.18,116.15]"
"Group {158,114,162,147} on [111.86,136.10]"
"Group {158,114,162,233} on [117.28,138.73]"
"Group {9,79,194,290} on [81.72,92.86]"
"Group {142,206,168,285} on [69.59,86.30]"
"Group {217,178,1,79} on [102.03,111.37]"
"Group {16,88,103,12} on [18.34,129.93]"
"Group {16,88,12,154} on [61.69,134.60]"
"Group {65,112,134,288} on [0.00,7.23]"
"Group {65,288,164,205} on [36.70,42.69]"
"Group {139,232,116,29} on [46.57,72.77]"
"Group {139,232,29,74} on [122.60,141.16]"
"Group {65,69,281,67} on [63.88,83.65]"
"Group {50,21,118,228} on [63.04,86.69]"
"Group {21,118,228,193} on [77.14,87.97]"
"Group {164,205,148,250} on [67.56,116.10]"
"Group {65,69,256,288} on [72.12,84.91]"
"Group {28,65,269,25} on [131.68,135.63]"
"Group {21,118,228,52} on [117.73,149.00]"
"Group {23,47,93,253} on [5.56,9.07]"
"Group {93,230,214,272} on [26.28,29.81]"
"Group {263,123,136,226} on [126.72,134.21]"
"Group {263,123,136,19} on [128.95,141.34]"
"Group {46,36,37,240} on [73.12,98.22]"
"Group {4,36,37,240} on [82.61,120.77]"
"Group {80,145,77,98} on [43.50,62.41]"
"Group {280,77,98,150} on [49.44,63.68]"
"Group {89,245,77,98} on [61.97,68.90]"
"Group {151,59,221,248} on [52.95,70.37]"
"Group {245,77,98,59} on [62.15,79.44]"
"Group {150,245,18,56} on [91.55,98.16]"
"Group {80,145,295,197} on [70.45,81.44]"
"Group {197,101,26,89} on [86.13,98.56]"
"Group {172,218,261,278} on [83.03,114.24]"
"Group {190,231,76,51} on [95.41,113.79]"
"Group {231,51,77,98} on [108.73,122.84]"
"Group {51,77,98,106} on [113.89,131.88]"
"Group {76,231,59,221} on [123.95,128.94]"
"Group {81,101,26,197} on [140.70,149.00]"
"Group {14,41,156,190} on [115.16,149.00]"
"Group {172,261,278,294} on [138.20,144.96]"
"Group {10,169,227,91} on [61.19,72.26]"
"Group {102,38,174,260} on [73.83,78.46]"
"Group {144,70,173,62} on [70.73,81.73]"
"Group {144,198,38,174} on [80.71,87.86]"
"Group {38,174,10,169} on [81.43,97.46]"
"Group {66,78,195,199} on [0.00,41.38]"
"Group {38,174,260,227} on [92.40,112.27]"
"Group {104,38,174,260} on [110.72,122.78]"
"Group {227,144,20,242} on [104.46,113.21]"
"Group {66,195,199,171} on [39.57,49.20]"
"Group {7,291,182,204} on [7.32,11.82]"
"Group {75,258,129,279} on [35.29,42.02]"
"Group {279,38,174,260} on [142.61,149.00]"
"Group {9,66,195,199} on [112.39,117.21]"
"Group {9,66,195,199} on [117.86,123.04]"
"Group {202,210,275,152} on [29.63,42.43]"
"Group {113,238,257,259} on [0.00,54.73]"
"Group {32,113,257,259} on [0.00,95.99]"
"Group {291,182,204,253} on [17.59,22.08]"
"Group {258,129,7,152} on [37.24,52.93]"
"Group {258,7,152,208} on [58.06,61.80]"
"Group {235,155,97,270} on [94.52,104.66]"
"Group {11,153,140,256} on [138.36,147.83]"
"Group {289,15,170,184} on [31.62,52.07]"
"Group {75,202,210,275} on [43.19,54.31]"
"Group {253,202,210,275} on [48.59,60.70]"
"Group {105,110,289,15} on [43.21,54.61]"
"Group {173,62,105,198} on [123.33,131.55]"
"Group {173,62,97,1} on [130.35,141.11]"
"Group {152,105,70,7} on [133.36,143.05]"
"Group {130,176,194,290} on [107.67,149.00]"
"Group {97,152,105,70} on [135.30,149.00]"
"Group {110,289,15,24} on [54.00,68.69]"
"Group {239,202,210,275} on [64.65,76.04]"
"Group {202,210,275,24} on [73.16,81.16]"
"Group {214,23,175,42} on [37.77,52.08]"
"Group {291,175,42,277} on [48.52,60.26]"
"Group {42,277,90,109} on [59.89,75.64]"
"Group {277,90,109,171} on [73.23,82.11]"
"Group {277,110,289,175} on [84.53,90.89]"
"Group {238,202,210,275} on [82.11,93.22]"
"Group {277,202,210,275} on [90.05,104.07]"
"Group {125,32,113,257} on [37.60,149.00]"
"Group {90,109,175,277} on [119.08,126.31]"
"Group {90,109,277,215} on [121.22,131.20]"
"Group {214,143,251,124} on [52.14,62.68]"
"Group {23,100,209,39} on [58.57,72.44]"
"Group {39,100,209,110} on [108.70,112.67]"
"Group {214,124,23,255} on [76.34,81.83]"
"Group {138,127,135,276} on [22.66,96.63]"
"Group {291,124,23,138} on [93.18,105.89]"
"Group {2,61,191,179} on [95.44,149.00]"
"Group {182,204,267,220} on [54.56,65.00]"
"Group {119,122,189,33} on [56.71,110.77]"
"Group {119,122,33,222} on [94.94,144.29]"
"Group {121,282,287,265} on [48.34,145.96]"
"Group {43,83,252,223} on [97.38,149.00]"
"Group {8,60,180,211} on [12.95,147.76]"
"Group {57,8,60,211} on [82.73,149.00]"
"Group {163,55,224,186} on [137.70,149.00]"
"Group {207,157,203,234} on [44.24,149.00]"
"Group {267,93,48,107} on [61.70,65.64]"
"Group {267,35,171,15} on [88.01,94.34]"
"Group {73,300,244,99} on [114.38,124.17]"
"Group {167,3,22,293} on [97.48,116.37]"
"Group {3,22,293,183} on [113.59,124.20]"
"Group {53,40,85,95} on [60.30,75.24]"
"Group {53,40,220,93} on [84.97,89.83]"
"Group {93,244,99,183} on [143.11,147.21]"
"Group {53,40,115,111} on [111.23,125.17]"
"Group {53,40,284,44} on [143.98,149.00]"
"Group {48,107,170,184} on [82.77,93.12]"
"Group {85,95,48,107} on [85.39,109.97]"
"Group {48,107,24,272} on [114.69,128.37]"
"Group {24,272,160,201} on [127.70,139.32]"
"Group {48,107,160,201} on [135.06,148.98]"
"Group {5,85,95,215} on [137.27,149.00]"
"Group {170,184,15,143} on [95.97,107.90]"
"Group {129,170,184,15} on [98.55,127.51]"
"Group {129,15,171,264} on [129.10,143.76]"
"Group {187,127,135,276} on [54.49,149.00]"
"Group {251,141,6,273} on [124.47,135.95]"
"Group {44,185,299} on [0.00,3.91]"
"Group {36,185,299} on [0.00,3.97]"
"Group {256,269,296} on [0.00,3.51]"
"Group {188,256,269} on [0.00,11.40]"
"Group {4,294,36} on [10.46,22.50]"
"Group {98,151,281} on [0.00,4.35]"
"Group {28,152,274} on [0.00,7.97]"
"Group {257,259,272} on [0.00,19.03]"
"Group {79,249,258} on [0.00,9.92]"
"Group {163,231,254} on [0.00,10.59]"
"Group {31,55,224} on [0.00,5.06]"
"Group {31,37,226} on [10.98,24.93]"
"Group {105,214,253} on [0.00,5.29]"
"Group {203,223,234} on [0.00,8.45]"
"Group {142,154,206} on [0.00,12.41]"
"Group {167,265,267} on [16.87,24.40]"
"Group {166,170,184} on [0.00,7.48]"
"Group {96,170,184} on [0.00,8.46]"
"Group {13,158,208} on [0.00,7.99]"
"Group {168,270,285} on [0.00,15.44]"
"Group {12,168,285} on [2.39,18.07]"
"Group {108,20,96} on [26.21,34.01]"
"Group {160,116,212} on [6.25,17.87]"
"Group {106,150,156} on [7.38,18.06]"
"Group {41,51,99} on [0.00,16.22]"
"Group {51,99,192} on [17.24,24.80]"
"Group {77,98,151} on [0.00,35.22]"
"Group {192,77,98} on [25.77,35.70]"
"Group {89,245,271} on [4.09,18.47]"
"Group {244,89,245} on [18.03,28.62]"
"Group {211,213,293} on [0.00,22.40]"
"Group {55,271,224} on [9.76,23.45]"
"Group {55,224,231} on [35.71,50.89]"
"Group {131,100,209} on [0.18,8.65]"
"Group {64,137,246} on [19.16,33.22]"
"Group {64,137,248} on [22.31,34.93]"
"Group {130,174,260} on [4.12,22.25]"
"Group {84,110,300} on [0.00,4.29]"
"Group {73,110,300} on [0.00,8.72]"
"Group {56,153,172} on [0.00,9.57]"
"Group {67,87,295} on [1.70,13.75]"
"Group {281,67,295} on [5.39,16.60]"
"Group {50,153,172} on [0.00,17.87]"
"Group {101,153,172} on [6.86,18.71]"
"Group {62,194,290} on [19.58,25.04]"
"Group {243,282,287} on [0.00,3.65]"
"Group {132,282,287} on [0.00,5.70]"
"Group {76,282,287} on [2.94,11.98]"
"Group {76,159,243} on [9.82,13.52]"
"Group {71,141,236} on [0.00,15.32]"
"Group {159,243,222} on [9.99,20.25]"
"Group {141,236,241} on [3.39,26.44]"
"Group {141,236,243} on [16.91,36.80]"
"Group {141,236,167} on [35.00,42.97]"
"Group {159,222,71} on [11.92,21.56]"
"Group {159,222,81} on [14.56,26.77]"
"Group {86,123,132} on [0.00,11.67]"
"Group {159,265,57} on [43.97,50.12]"
"Group {132,222,252} on [41.20,46.50]"
"Group {122,189,264} on [0.00,20.77]"
"Group {30,86,123} on [0.00,20.80]"
"Group {74,188,193} on [15.38,26.82]"
"Group {193,269,256} on [44.78,50.23]"
"Group {188,29,296} on [32.05,38.12]"
"Group {101,281,67} on [19.43,31.53]"
"Group {161,262,192} on [48.11,57.16]"
"Group {101,192,26} on [53.90,63.86]"
"Group {74,139,232} on [28.47,45.87]"
"Group {34,281,67} on [30.75,47.95]"
"Group {153,188,29} on [36.36,51.61]"
"Group {281,67,212} on [37.99,59.70]"
"Group {115,207,11} on [7.82,17.77]"
"Group {11,163,254} on [30.62,34.90]"
"Group {64,137,237} on [43.66,63.68]"
"Group {22,213,293} on [0.00,70.21]"
"Group {163,254,111} on [45.56,60.92]"
"Group {71,132,252} on [46.64,53.03]"
"Group {115,207,33} on [17.68,49.24]"
"Group {49,136,146} on [0.00,56.60]"
"Group {136,123,226} on [86.77,90.64]"
"Group {244,64,137} on [86.24,93.78]"
"Group {64,137,72} on [91.27,99.47]"
"Group {132,252,222} on [47.92,55.50]"
"Group {264,43,83} on [70.06,83.72]"
"Group {59,221,280} on [34.83,43.50]"
"Group {80,145,51} on [30.72,44.83]"
"Group {1,133,247} on [14.00,20.82]"
"Group {4,294,36} on [34.12,59.16]"
"Group {46,240,271} on [47.70,67.91]"
"Group {4,36,37} on [43.65,72.26]"
"Group {120,175,277} on [0.00,4.22]"
"Group {132,222,131} on [56.44,68.38]"
"Group {222,19,71} on [70.76,76.17]"
"Group {63,43,83} on [76.91,90.83]"
"Group {284,185,299} on [28.99,116.58]"
"Group {224,163,186} on [118.52,129.08]"
"Group {54,120,175} on [0.00,13.98]"
"Group {35,54,175} on [0.00,26.06]"
"Group {107,124,48} on [32.82,38.70]"
"Group {35,54,124} on [38.13,50.04]"
"Group {39,120,200} on [24.79,33.65]"
"Group {210,275,279} on [0.00,11.27]"
"Group {38,53,40} on [3.87,13.02]"
"Group {75,279,84} on [7.65,21.16]"
"Group {181,154,289} on [2.71,19.85]"
"Group {142,206,129} on [13.89,24.83]"
"Group {173,158,91} on [7.50,23.16]"
"Group {196,168,285} on [19.66,39.36]"
"Group {273,183,216} on [10.19,16.83]"
"Group {27,273,183} on [16.40,31.89]"
"Group {27,160,201} on [39.88,50.87]"
"Group {273,97,235} on [53.55,63.31]"
"Group {147,28,233} on [50.13,61.74]"
"Group {9,25,128} on [8.11,15.68]"
"Group {297,148,117} on [19.23,25.82]"
"Group {128,148,250} on [24.45,29.22]"
"Group {176,165,229} on [11.06,20.27]"
"Group {9,140,58} on [15.99,28.29]"
"Group {140,128,250} on [29.51,35.33]"
"Group {128,25,148} on [30.49,44.29]"
"Group {52,128,25} on [52.72,59.36]"
"Group {140,148,117} on [42.54,50.74]"
"Group {140,52,128} on [66.80,71.47]"
"Group {219,149,298} on [0.66,27.59]"
"Group {38,181,154} on [15.17,31.21]"
"Group {144,114,162} on [20.07,33.08]"
"Group {176,247,219} on [23.80,34.85]"
"Group {247,149,298} on [33.47,149.00]"
"Group {94,142,206} on [36.67,49.79]"
"Group {38,181,208} on [21.43,37.18]"
"Group {174,260,181} on [30.82,39.58]"
"Group {6,155,270} on [0.00,48.54]"
"Group {154,155,270} on [31.25,53.82]"
"Group {155,270,181} on [47.49,56.08]"
"Group {13,142,206} on [43.84,61.40]"
"Group {114,162,158} on [21.12,69.24]"
"Group {13,158,217} on [68.67,73.52]"
"Group {114,162,274} on [70.09,83.62]"
"Group {91,178,215} on [34.05,42.29]"
"Group {91,178,96} on [40.40,44.47]"
"Group {215,194,290} on [42.50,46.48]"
"Group {62,102,198} on [35.99,51.69]"
"Group {20,166,292} on [49.27,60.50]"
"Group {215,166,292} on [56.20,64.74]"
"Group {166,292,177} on [62.08,77.92]"
"Group {194,290,144} on [54.29,72.65]"
"Group {181,270,84} on [63.60,75.21]"
"Group {13,274,158} on [87.12,92.23]"
"Group {225,147,233} on [88.20,116.15]"
"Group {219,225,233} on [106.18,119.53]"
"Group {114,162,147} on [109.07,136.10]"
"Group {158,114,162} on [111.86,138.73]"
"Group {114,162,233} on [117.28,149.00]"
"Group {13,274,266} on [89.51,95.09]"
"Group {168,285,9} on [62.88,68.42]"
"Group {9,142,206} on [62.97,69.58]"
"Group {79,194,290} on [81.72,97.32]"
"Group {181,84,217} on [79.30,90.74]"
"Group {217,178,1} on [86.58,111.37]"
"Group {266,142,206} on [102.18,110.65]"
"Group {142,206,274} on [124.61,131.03]"
"Group {168,285,181} on [79.76,149.00]"
"Group {16,88,103} on [12.89,129.93]"
"Group {16,88,12} on [18.34,134.60]"
"Group {16,88,154} on [61.69,149.00]"
"Group {266,12,178} on [117.28,147.56]"
"Group {112,134,288} on [0.00,7.23]"
"Group {65,69,50} on [52.55,62.41]"
"Group {188,29,296} on [42.51,68.55]"
"Group {29,28,74} on [95.80,99.91]"
"Group {188,296,297} on [88.09,106.80]"
"Group {28,296,297} on [103.46,111.93]"
"Group {139,232,116} on [31.11,91.60]"
"Group {139,232,74} on [122.60,149.00]"
"Group {281,67,153} on [62.30,83.27]"
"Group {193,281,67} on [83.24,90.24]"
"Group {148,250,50} on [114.75,128.59]"
"Group {164,205,67} on [102.65,149.00]"
"Group {65,69,256} on [69.72,84.91]"
"Group {65,69,269} on [80.63,99.81]"
"Group {193,25,52} on [100.23,119.14]"
"Group {256,153,216} on [90.42,96.81]"
"Group {256,153,128} on [115.54,121.10]"
"Group {216,65,269} on [101.41,114.54]"
"Group {216,69,192} on [105.58,115.41]"
"Group {28,65,269} on [125.36,135.63]"
"Group {219,225,117} on [140.98,149.00]"
"Group {21,118,228} on [0.00,149.00]"
"Group {58,165,229} on [19.97,149.00]"
"Group {17,112,134} on [0.00,149.00]"
"Group {47,93,253} on [0.00,9.07]"
"Group {93,230,214} on [18.80,29.81]"
"Group {93,214,272} on [26.28,34.37]"
"Group {263,89,245} on [31.08,42.29]"
"Group {263,268,231} on [67.60,79.29]"
"Group {263,81,49} on [91.98,97.04]"
"Group {19,64,137} on [123.54,133.52]"
"Group {123,136,226} on [91.79,134.21]"
"Group {263,123,136} on [126.72,143.70]"
"Group {46,36,37} on [57.84,98.22]"
"Group {36,37,240} on [73.12,120.77]"
"Group {36,37,19} on [142.39,149.00]"
"Group {89,245,82} on [39.32,49.21]"
"Group {89,245,51} on [49.92,60.91]"
"Group {51,294,190} on [87.72,92.89]"
"Group {294,190,231} on [89.57,94.17]"
"Group {161,262,295} on [57.84,71.40]"
"Group {280,77,98} on [44.28,63.68]"
"Group {89,106,280} on [65.72,70.88]"
"Group {151,59,221} on [48.07,73.66]"
"Group {248,45,150} on [67.51,77.53]"
"Group {245,77,98} on [61.97,79.44]"
"Group {77,98,59} on [62.15,80.83]"
"Group {150,245,18} on [85.18,98.16]"
"Group {80,145,295} on [63.81,81.44]"
"Group {80,145,27} on [97.14,107.48]"
"Group {80,145,11} on [113.91,124.15]"
"Group {89,161,262} on [82.17,91.74]"
"Group {197,101,26} on [85.02,106.57]"
"Group {218,261,278} on [0.00,114.24]"
"Group {172,218,27} on [117.13,122.41]"
"Group {45,89,126} on [104.19,114.78]"
"Group {45,89,116} on [111.91,118.47]"
"Group {65,269,128} on [133.39,145.45]"
"Group {45,216,25} on [144.65,149.00]"
"Group {161,262,248} on [89.02,94.00]"
"Group {190,231,76} on [93.02,113.79]"
"Group {190,231,51} on [95.41,114.84]"
"Group {51,77,98} on [108.73,131.88]"
"Group {231,59,221} on [119.62,128.94]"
"Group {76,59,221} on [123.95,134.93]"
"Group {77,98,106} on [113.89,149.00]"
"Group {231,161,262} on [133.48,145.03]"
"Group {237,46,81} on [107.51,112.58]"
"Group {31,237,81} on [112.05,121.23]"
"Group {101,26,197} on [139.56,149.00]"
"Group {237,68,271} on [129.13,139.37]"
"Group {14,41,156} on [20.07,149.00]"
"Group {261,278,294} on [136.66,144.96]"
"Group {172,261,278} on [138.20,145.82]"
"Group {49,261,278} on [144.87,149.00]"
"Group {10,169,171} on [21.75,33.45]"
"Group {10,169,227} on [53.51,72.26]"
"Group {38,174,260} on [38.16,78.46]"
"Group {102,38,174} on [73.83,80.52]"
"Group {70,173,62} on [70.73,89.78]"
"Group {217,1,79} on [102.03,113.88]"
"Group {10,169,260} on [75.61,91.08]"
"Group {144,38,174} on [80.71,91.82]"
"Group {144,166,292} on [86.96,96.37]"
"Group {78,195,199} on [0.00,41.38]"
"Group {7,90,109} on [10.54,20.67]"
"Group {53,40,75} on [10.86,34.42]"
"Group {10,169,177} on [85.35,100.49]"
"Group {144,20,242} on [102.04,116.72]"
"Group {227,283,286} on [120.20,126.24]"
"Group {279,227,283} on [124.81,136.14]"
"Group {286,104,279} on [128.42,139.15]"
"Group {38,174,260} on [92.40,149.00]"
"Group {177,198,9} on [106.66,111.22]"
"Group {66,195,199} on [0.00,117.21]"
"Group {9,66,195} on [112.39,123.04]"
"Group {125,24,230} on [34.41,51.93]"
"Group {238,257,259} on [0.00,54.73]"
"Group {113,257,259} on [0.00,95.99]"
"Group {291,182,204} on [7.32,22.08]"
"Group {253,90,109} on [26.49,36.04]"
"Group {75,258,129} on [35.29,51.32]"
"Group {258,7,152} on [37.24,57.15]"
"Group {258,97,235} on [65.68,72.82]"
"Group {235,155,97} on [88.78,104.66]"
"Group {235,97,196} on [107.36,118.95]"
"Group {258,160,201} on [83.61,93.34]"
"Group {258,133,34} on [115.26,119.31]"
"Group {133,258,188} on [132.01,135.57]"
"Group {11,153,140} on [138.36,147.83]"
"Group {258,11,153} on [140.22,149.00]"
"Group {7,152,208} on [58.06,63.63]"
"Group {15,170,184} on [0.00,52.07]"
"Group {152,173,62} on [108.45,119.10]"
"Group {217,166,292} on [123.70,133.85]"
"Group {173,62,7} on [119.05,130.26]"
"Group {152,105,198} on [129.70,133.99]"
"Group {235,97,1} on [127.70,136.34]"
"Group {173,62,1} on [130.35,146.70]"
"Group {152,105,70} on [133.36,149.00]"
"Group {239,90,109} on [41.35,52.62]"
"Group {110,289,15} on [43.21,68.69]"
"Group {110,289,24} on [54.00,68.89]"
"Group {272,90,109} on [49.47,59.45]"
"Group {23,175,42} on [35.68,52.08]"
"Group {175,42,277} on [48.30,60.26]"
"Group {42,171,15} on [81.26,84.81]"
"Group {238,110,289} on [74.47,82.39]"
"Group {277,90,109} on [59.89,89.06]"
"Group {277,110,289} on [78.33,90.89]"
"Group {110,289,175} on [84.53,94.01]"
"Group {217,10,169} on [132.14,139.86]"
"Group {217,144,20} on [137.21,149.00]"
"Group {230,9,286} on [143.92,149.00]"
"Group {32,113,257} on [0.00,149.00]"
"Group {90,109,175} on [89.62,126.31]"
"Group {90,109,277} on [119.08,149.00]"
"Group {143,251,124} on [51.89,62.68]"
"Group {214,251,124} on [52.14,65.10]"
"Group {100,209,39} on [33.30,88.38]"
"Group {100,209,110} on [103.96,112.67]"
"Group {39,110,289} on [111.57,117.01]"
"Group {214,124,23} on [66.56,74.20]"
"Group {124,23,255} on [70.92,81.93]"
"Group {124,23,138} on [91.86,105.89]"
"Group {291,124,138} on [93.18,123.13]"
"Group {2,61,191} on [0.00,149.00]"
"Group {124,249,110} on [125.39,149.00]"
"Group {182,204,47} on [24.51,40.15]"
"Group {182,204,220} on [54.56,67.24]"
"Group {182,204,264} on [97.31,104.57]"
"Group {119,122,189} on [0.00,110.77]"
"Group {159,236,132} on [98.52,149.00]"
"Group {119,122,33} on [56.71,144.29]"
"Group {121,282,287} on [4.73,145.96]"
"Group {282,287,265} on [48.34,149.00]"
"Group {182,204,63} on [105.24,132.58]"
"Group {214,182,204} on [122.99,137.93]"
"Group {8,60,211} on [12.95,149.00]"
"Group {131,30,86} on [70.32,149.00]"
"Group {157,203,234} on [0.00,149.00]"
"Group {93,48,107} on [49.07,65.64]"
"Group {267,93,54} on [63.07,76.60]"
"Group {267,35,171} on [86.77,94.34]"
"Group {5,73,300} on [41.38,50.90]"
"Group {73,300,241} on [68.96,79.29]"
"Group {73,300,167} on [87.59,105.18]"
"Group {73,300,87} on [128.83,138.84]"
"Group {244,99,72} on [124.67,138.23]"
"Group {3,22,293} on [0.00,149.00]"
"Group {47,53,40} on [57.11,65.96]"
"Group {53,40,220} on [83.47,89.83]"
"Group {53,40,93} on [84.97,101.43]"
"Group {93,244,99} on [140.42,147.21]"
"Group {244,99,183} on [143.11,149.00]"
"Group {96,196,34} on [143.68,149.00]"
"Group {239,92,102} on [144.11,149.00]"
"Group {5,24,272} on [96.92,110.45]"
"Group {129,85,95} on [81.79,95.00]"
"Group {85,95,42} on [104.77,119.40]"
"Group {48,107,6} on [106.08,111.54]"
"Group {48,107,238} on [143.47,149.00]"
"Group {24,272,246} on [140.53,149.00]"
"Group {267,35,15} on [88.01,100.02]"
"Group {5,85,95} on [121.62,149.00]"
"Group {202,210,275} on [0.00,149.00]"
"Group {15,171,143} on [95.74,102.32]"
"Group {170,184,15} on [95.97,127.51]"
"Group {170,184,111} on [134.71,144.75]"
"Group {129,15,171} on [102.51,149.00]"
"Group {127,135,276} on [0.00,149.00]"
"Group {251,6,273} on [124.47,136.68]"
=======================================
